transaction_id,customer_id,region,category,channel,amount,quantity,discount,promo,event_date
3522,1422,LATAM,sports,retail,60.63,7,0.201,none,2024-05-01
3523,2441,EMEA,grocery,online,54.67,2,0.094,none,2024-08-18
3524,1701,LATAM,home,partner,38.95,4,0.031,none,2024-01-06
3525,1520,APAC,electronics,retail,68.91,2,0.172,coupon,2024-10-02
3526,2086,APAC,grocery,mobile,24.51,7,0.176,coupon,2024-05-24
3527,1433,EMEA,grocery,retail,35.85,1,0.206,none,2024-10-20
3528,2350,APAC,sports,online,58.92,2,0.183,none,2024-10-06
3529,2157,AMER,grocery,online,31.63,5,0.069,coupon,2024-10-04
3530,2092,AMER,toys,retail,67.51,8,0.080,none,2024-04-26
3531,2137,LATAM,grocery,online,60.75,5,0.062,none,2024-07-04
3532,1718,EMEA,electronics,mobile,30.71,2,0.026,none,2024-04-13
3533,1845,AMER,home,online,69.46,8,0.007,loyalty,2024-02-04
3534,1332,APAC,home,online,22.45,4,0.045,none,2024-05-22
3535,1784,EMEA,home,partner,56.77,7,0.120,bundle,2024-12-17
3536,2198,EMEA,home,online,20.51,6,0.011,none,2024-03-15
3537,1167,EMEA,home,online,40.33,4,0.215,none,2024-11-04
3538,2272,EMEA,sports,online,54.71,2,0.123,coupon,2024-03-11
3539,2132,LATAM,fashion,retail,80.31,3,0.030,bundle,2024-03-02
3540,1894,APAC,grocery,online,80.51,5,0.122,none,2024-10-15
3541,1258,EMEA,home,retail,32.20,7,0.138,bundle,2024-06-01
3542,1816,EMEA,home,online,118.44,4,0.064,none,2024-03-04
3543,1056,LATAM,fashion,online,40.21,5,0.115,none,2024-10-27
3544,2197,LATAM,fashion,retail,80.01,8,0.020,coupon,2024-11-07
3545,2115,APAC,sports,retail,76.60,3,0.018,coupon,2024-05-05
3546,1364,EMEA,sports,retail,95.27,5,0.211,loyalty,2024-05-03
3547,1411,LATAM,electronics,retail,107.92,4,0.063,none,2024-05-04
3548,2096,LATAM,toys,mobile,52.91,6,0.091,none,2024-01-23
3549,1443,EMEA,sports,online,53.99,6,0.196,none,2024-04-10
3550,2048,LATAM,sports,online,56.55,8,0.179,none,2024-06-12
3551,1935,EMEA,home,online,41.95,4,0.202,bundle,2024-08-21
3552,1089,LATAM,grocery,partner,32.31,8,0.229,none,2024-02-02
3553,1168,APAC,fashion,mobile,43.61,1,0.071,none,2024-10-06
3554,1539,LATAM,sports,online,66.42,3,0.143,bundle,2024-01-03
3555,2051,APAC,grocery,partner,37.07,2,0.115,none,2024-06-04
3556,1674,LATAM,grocery,retail,39.25,8,0.188,loyalty,2024-09-08
3557,1066,AMER,home,mobile,53.14,3,0.001,bundle,2024-10-04
3558,1688,LATAM,electronics,partner,52.74,4,0.090,none,2024-12-18
3559,1138,AMER,sports,mobile,54.83,1,0.208,loyalty,2024-10-25
3560,1922,EMEA,electronics,online,25.72,6,0.142,none,2024-12-10
3561,1922,EMEA,home,retail,69.08,4,0.070,none,2024-04-16
3562,1837,LATAM,grocery,online,50.39,5,0.149,none,2024-01-04
3563,2096,LATAM,electronics,partner,66.87,3,0.046,bundle,2024-10-04
3564,1355,EMEA,toys,online,46.62,5,0.178,loyalty,2024-09-03
3565,2289,APAC,grocery,retail,59.94,3,0.220,none,2024-09-17
3566,1387,AMER,fashion,retail,44.44,6,0.181,coupon,2024-04-18
3567,2310,EMEA,fashion,retail,46.25,6,0.061,coupon,2024-05-22
3568,1011,APAC,fashion,partner,80.43,1,0.145,none,2024-02-09
3569,1218,AMER,sports,online,59.09,5,0.114,none,2024-11-22
3570,1995,LATAM,fashion,partner,89.27,1,0.009,loyalty,2024-12-28
3571,1168,APAC,toys,online,95.84,7,0.239,none,2024-08-09
3572,1823,EMEA,electronics,online,89.44,1,0.054,bundle,2024-04-08
3573,1991,APAC,fashion,retail,43.87,1,0.110,none,2024-05-22
3574,2361,EMEA,fashion,online,57.80,4,0.172,none,2024-11-28
3575,1495,LATAM,electronics,online,44.66,8,0.010,none,2024-05-25
3576,1872,LATAM,sports,mobile,66.74,3,0.062,coupon,2024-05-17
3577,1120,LATAM,fashion,retail,31.25,1,0.182,none,2024-01-04
3578,1096,EMEA,electronics,retail,89.73,4,0.195,bundle,2024-07-21
3579,1142,EMEA,grocery,retail,31.03,3,0.114,none,2024-06-08
3580,2230,LATAM,toys,retail,84.98,4,0.141,none,2024-02-13
3581,1339,EMEA,grocery,online,70.02,3,0.124,none,2024-03-10
3582,1802,AMER,electronics,mobile,34.67,5,0.097,loyalty,2024-06-05
3583,1779,APAC,home,partner,50.25,6,0.249,loyalty,2024-11-05
3584,1034,EMEA,electronics,online,92.55,3,0.125,none,2024-02-13
3585,2249,LATAM,electronics,online,11.25,6,0.124,bundle,2024-10-28
3586,1836,LATAM,toys,mobile,92.86,2,0.150,coupon,2024-11-21
3587,1051,EMEA,fashion,mobile,23.92,2,0.021,none,2024-05-19
3588,1998,APAC,home,mobile,47.01,2,0.150,loyalty,2024-06-21
3589,1321,EMEA,grocery,partner,70.69,2,0.031,none,2024-12-08
3590,1509,AMER,fashion,online,68.80,4,0.219,bundle,2024-06-15
3591,1071,AMER,home,online,77.27,1,0.019,coupon,2024-11-15
3592,1458,APAC,fashion,retail,37.22,3,0.161,bundle,2024-08-17
3593,2044,APAC,toys,online,91.63,3,0.234,coupon,2024-08-13
3594,1877,LATAM,home,online,157.47,3,0.198,loyalty,2024-07-22
3595,2218,EMEA,home,retail,16.10,6,0.072,none,2024-07-05
3596,1552,EMEA,electronics,retail,84.84,3,0.241,none,2024-06-13
3597,1642,EMEA,home,online,39.32,5,0.197,none,2024-03-27
3598,1861,AMER,grocery,online,82.54,4,0.087,coupon,2024-04-09
3599,1132,EMEA,home,mobile,130.36,2,0.166,loyalty,2024-11-24
3600,1532,APAC,toys,online,58.10,2,0.174,none,2024-01-10
3601,1541,APAC,electronics,retail,34.33,8,0.127,none,2024-04-17
3602,1255,AMER,grocery,online,103.30,6,0.222,none,2024-11-26
3603,1912,APAC,sports,retail,60.91,6,0.003,none,2024-04-15
3604,2133,AMER,toys,online,138.85,4,0.018,none,2024-02-07
3605,1202,APAC,sports,retail,86.95,2,0.188,loyalty,2024-04-04
3606,2488,EMEA,grocery,online,43.75,2,0.233,none,2024-12-06
3607,2228,EMEA,home,retail,98.69,5,0.018,coupon,2024-01-03
3608,1223,LATAM,home,retail,57.83,8,0.085,bundle,2024-10-12
3609,1425,EMEA,home,online,64.27,5,0.185,none,2024-12-02
3610,1101,AMER,grocery,retail,69.98,4,0.033,none,2024-05-17
3611,1269,LATAM,home,mobile,62.68,6,0.081,bundle,2024-09-21
3612,1928,AMER,grocery,mobile,63.67,8,0.071,none,2024-05-22
3613,2457,EMEA,fashion,online,93.22,3,0.063,none,2024-01-18
3614,1731,AMER,electronics,retail,49.05,3,0.119,none,2024-09-26
3615,1940,APAC,toys,mobile,136.51,4,0.136,none,2024-03-07
3616,1030,EMEA,toys,online,105.36,1,0.051,none,2024-11-17
3617,1536,LATAM,electronics,online,54.77,7,0.164,none,2024-05-28
3618,2286,AMER,grocery,online,22.80,3,0.079,none,2024-04-20
3619,1296,LATAM,home,retail,75.89,2,0.229,coupon,2024-10-10
3620,1578,LATAM,toys,online,113.75,1,0.101,none,2024-10-18
3621,1760,LATAM,electronics,mobile,47.88,3,0.023,none,2024-02-15
3622,1154,LATAM,fashion,retail,69.03,3,0.031,none,2024-02-26
3623,1796,LATAM,sports,partner,72.99,3,0.248,none,2024-02-25
3624,2111,EMEA,sports,retail,205.80,3,0.009,none,2024-08-11
3625,1058,LATAM,home,retail,50.34,8,0.057,none,2024-10-13
3626,2185,EMEA,electronics,online,36.03,4,0.015,bundle,2024-03-15
3627,1142,EMEA,toys,online,128.07,2,0.170,coupon,2024-03-28
3628,1157,LATAM,grocery,partner,47.27,2,0.020,loyalty,2024-10-14
3629,1592,LATAM,electronics,retail,114.70,7,0.131,none,2024-03-14
3630,1414,APAC,grocery,online,99.87,8,0.192,none,2024-11-07
3631,2471,APAC,grocery,online,68.51,2,0.065,bundle,2024-03-08
3632,1492,APAC,home,mobile,69.42,6,0.239,coupon,2024-12-09
3633,1198,AMER,sports,retail,53.81,8,0.061,none,2024-03-20
3634,1485,APAC,grocery,retail,53.96,5,0.112,none,2024-12-08
3635,1035,EMEA,electronics,online,40.42,3,0.222,bundle,2024-06-06
3636,1987,AMER,grocery,retail,69.12,2,0.193,bundle,2024-06-09
3637,1075,AMER,electronics,online,182.63,2,0.013,bundle,2024-11-15
3638,2036,APAC,sports,retail,46.59,5,0.187,none,2024-04-12
3639,1221,LATAM,sports,retail,62.85,5,0.028,none,2024-11-14
3640,2050,APAC,home,online,70.60,4,0.115,none,2024-02-05
3641,1679,APAC,electronics,retail,42.18,3,0.064,none,2024-07-08
3642,1766,AMER,fashion,online,34.34,1,0.045,none,2024-03-20
3643,1942,APAC,electronics,online,60.29,6,0.232,none,2024-02-21
3644,1786,APAC,grocery,mobile,123.67,6,0.218,none,2024-12-21
3645,1953,EMEA,home,mobile,54.08,2,0.053,loyalty,2024-08-27
3646,1046,EMEA,toys,online,33.23,2,0.120,none,2024-01-09
3647,1610,LATAM,fashion,retail,18.86,5,0.149,none,2024-05-22
3648,2118,AMER,fashion,online,85.38,1,0.065,bundle,2024-12-01
3649,1687,APAC,grocery,retail,41.43,8,0.041,loyalty,2024-08-18
3650,2087,LATAM,fashion,online,51.84,3,0.189,none,2024-02-08
3651,1805,EMEA,toys,retail,45.81,3,0.017,none,2024-11-06
3652,2498,LATAM,sports,retail,100.72,6,0.127,coupon,2024-03-15
3653,1495,LATAM,toys,retail,75.43,3,0.003,none,2024-01-27
3654,1453,APAC,toys,partner,30.24,6,0.183,none,2024-12-28
3655,2233,EMEA,fashion,online,36.28,7,0.033,none,2024-05-15
3656,1094,LATAM,home,online,61.70,4,0.193,none,2024-07-14
3657,1723,LATAM,grocery,online,30.79,1,0.170,loyalty,2024-08-01
3658,1657,LATAM,grocery,online,77.85,5,0.141,none,2024-06-01
3659,1970,LATAM,home,retail,36.65,1,0.116,loyalty,2024-02-15
3660,2484,APAC,grocery,online,102.27,4,0.011,none,2024-04-16
3661,1691,LATAM,fashion,mobile,63.37,7,0.158,coupon,2024-06-05
3662,1694,APAC,grocery,online,30.87,3,0.161,bundle,2024-08-15
3663,1654,EMEA,fashion,retail,134.80,1,0.029,none,2024-07-03
3664,2120,AMER,electronics,online,127.47,6,0.000,none,2024-04-05
3665,2498,LATAM,sports,retail,59.29,8,0.162,coupon,2024-02-23
3666,2056,LATAM,grocery,retail,49.31,8,0.106,bundle,2024-11-19
3667,1659,APAC,electronics,retail,34.21,2,0.224,none,2024-03-09
3668,1581,APAC,sports,retail,33.43,5,0.229,bundle,2024-03-02
3669,1545,AMER,electronics,mobile,61.38,8,0.122,bundle,2024-01-15
3670,2204,AMER,home,online,41.09,2,0.208,none,2024-05-26
3671,1092,AMER,electronics,online,113.70,4,0.102,none,2024-02-11
3672,1975,EMEA,home,retail,45.53,8,0.176,none,2024-10-12
3673,1939,LATAM,grocery,online,50.75,1,0.083,none,2024-05-16
3674,2246,AMER,sports,online,91.92,2,0.199,bundle,2024-09-06
3675,1827,EMEA,sports,online,101.62,1,0.029,loyalty,2024-02-28
3676,1707,APAC,home,online,32.18,2,0.041,loyalty,2024-11-28
3677,1015,AMER,fashion,online,36.16,6,0.171,bundle,2024-04-03
3678,1783,AMER,electronics,retail,31.97,3,0.225,loyalty,2024-10-19
3679,1073,AMER,grocery,online,39.88,4,0.069,none,2024-03-14
3680,2047,AMER,toys,online,72.38,8,0.024,coupon,2024-08-03
3681,1739,AMER,toys,online,61.25,4,0.031,loyalty,2024-09-04
3682,1633,EMEA,grocery,mobile,61.55,5,0.168,none,2024-03-09
3683,2498,LATAM,grocery,mobile,42.09,6,0.083,none,2024-06-26
3684,2483,LATAM,fashion,online,66.14,5,0.211,coupon,2024-09-23
3685,2196,AMER,grocery,online,44.57,4,0.181,none,2024-07-02
3686,1260,LATAM,sports,online,41.08,8,0.192,coupon,2024-05-01
3687,1167,EMEA,sports,retail,64.17,2,0.193,coupon,2024-10-17
3688,1301,AMER,home,online,45.61,2,0.249,none,2024-01-16
3689,1847,LATAM,toys,online,29.76,5,0.144,none,2024-11-15
3690,1141,AMER,home,online,47.45,4,0.202,bundle,2024-05-20
3691,2216,AMER,fashion,mobile,30.47,7,0.024,coupon,2024-08-17
3692,2134,AMER,electronics,partner,41.94,6,0.217,none,2024-05-08
3693,1572,LATAM,toys,partner,32.72,7,0.170,coupon,2024-08-16
3694,1096,EMEA,fashion,retail,44.58,6,0.228,none,2024-01-11
3695,2071,APAC,fashion,mobile,118.61,6,0.134,none,2024-03-23
3696,1905,APAC,toys,online,39.26,6,0.189,bundle,2024-01-24
3697,2342,AMER,sports,online,62.40,6,0.035,loyalty,2024-12-03
3698,2192,APAC,fashion,retail,29.60,8,0.144,none,2024-04-11
3699,1222,AMER,electronics,retail,43.46,8,0.064,bundle,2024-09-18
3700,1944,AMER,home,online,76.72,5,0.092,bundle,2024-05-01
3701,1281,AMER,electronics,online,47.60,8,0.231,coupon,2024-07-25
3702,1112,APAC,home,online,115.16,4,0.209,none,2024-10-15
3703,1164,EMEA,sports,online,47.65,3,0.216,coupon,2024-09-05
3704,2156,AMER,electronics,online,14.87,6,0.216,bundle,2024-06-26
3705,1085,EMEA,grocery,online,82.28,8,0.249,none,2024-10-07
3706,1910,LATAM,electronics,retail,149.53,6,0.193,coupon,2024-08-01
3707,1679,APAC,sports,online,18.19,4,0.137,loyalty,2024-02-10
3708,2039,EMEA,toys,retail,78.18,5,0.211,none,2024-10-26
3709,1627,LATAM,sports,online,81.06,6,0.089,none,2024-08-19
3710,1665,AMER,grocery,online,24.11,5,0.061,coupon,2024-03-24
3711,1926,AMER,fashion,mobile,65.78,8,0.193,none,2024-06-17
3712,1715,AMER,home,online,114.54,3,0.014,none,2024-03-13
3713,1566,EMEA,home,mobile,53.28,6,0.134,none,2024-05-05
3714,1139,EMEA,home,online,27.07,3,0.199,loyalty,2024-06-06
3715,1871,APAC,home,online,126.14,8,0.168,none,2024-04-07
3716,1413,LATAM,grocery,retail,34.39,8,0.157,none,2024-04-11
3717,1544,LATAM,grocery,partner,30.63,6,0.106,none,2024-05-07
3718,1780,APAC,grocery,online,55.40,8,0.100,bundle,2024-04-12
3719,2049,LATAM,home,partner,104.36,6,0.083,none,2024-12-02
3720,2039,EMEA,toys,online,42.86,4,0.132,none,2024-09-28
3721,1060,LATAM,electronics,retail,143.62,8,0.160,coupon,2024-05-27
3722,1533,APAC,home,retail,65.66,3,0.231,none,2024-06-25
3723,1037,EMEA,grocery,retail,88.29,4,0.134,loyalty,2024-03-13
3724,1941,AMER,home,retail,102.98,2,0.182,coupon,2024-08-28
3725,2244,LATAM,sports,online,46.64,4,0.111,none,2024-10-09
3726,1893,APAC,home,online,55.91,4,0.086,coupon,2024-05-17
3727,1992,LATAM,grocery,mobile,86.20,4,0.005,none,2024-04-20
3728,2409,APAC,fashion,online,46.14,8,0.156,loyalty,2024-12-13
3729,2484,APAC,electronics,retail,47.35,6,0.121,bundle,2024-07-21
3730,2173,LATAM,fashion,retail,37.10,1,0.061,loyalty,2024-12-20
3731,1302,LATAM,electronics,mobile,53.64,3,0.118,coupon,2024-06-13
3732,2120,AMER,grocery,online,78.60,7,0.017,none,2024-12-03
3733,1621,APAC,grocery,retail,84.24,3,0.116,none,2024-02-25
3734,2207,APAC,electronics,online,74.32,7,0.240,none,2024-10-24
3735,1713,EMEA,home,retail,59.25,7,0.082,bundle,2024-05-01
3736,1383,AMER,grocery,retail,72.89,2,0.166,coupon,2024-09-27
3737,1360,APAC,electronics,retail,37.97,3,0.100,bundle,2024-02-04
3738,2338,AMER,home,online,123.92,5,0.183,none,2024-06-01
3739,2003,LATAM,grocery,online,51.68,1,0.222,none,2024-01-15
3740,1063,AMER,sports,online,52.41,6,0.249,coupon,2024-04-12
3741,1595,AMER,sports,retail,23.32,8,0.089,none,2024-04-23
3742,1741,AMER,electronics,retail,40.30,7,0.220,none,2024-11-28
3743,1243,AMER,sports,retail,50.51,5,0.004,none,2024-04-16
3744,2006,APAC,electronics,online,70.26,5,0.001,coupon,2024-10-15
3745,1726,EMEA,fashion,retail,50.58,5,0.207,none,2024-04-15
3746,1130,LATAM,grocery,mobile,47.77,8,0.006,none,2024-05-04
3747,1282,LATAM,fashion,online,36.95,4,0.217,none,2024-09-20
3748,1263,AMER,electronics,mobile,54.69,4,0.028,none,2024-11-23
3749,1239,APAC,home,online,58.49,1,0.244,none,2024-06-15
3750,1326,AMER,grocery,online,51.40,7,0.094,none,2024-02-21
3751,1638,EMEA,grocery,online,15.37,4,0.093,none,2024-11-26
3752,1856,EMEA,home,online,120.34,3,0.184,coupon,2024-11-23
3753,1109,APAC,fashion,retail,85.64,5,0.170,none,2024-05-11
3754,1329,APAC,electronics,online,101.97,7,0.236,none,2024-04-16
3755,2162,EMEA,grocery,online,62.52,2,0.216,bundle,2024-09-24
3756,1286,EMEA,toys,mobile,35.47,3,0.179,none,2024-11-17
3757,1412,AMER,toys,online,48.80,5,0.147,none,2024-10-16
3758,1643,EMEA,fashion,mobile,65.85,3,0.045,loyalty,2024-10-07
3759,2117,EMEA,grocery,online,88.67,4,0.228,none,2024-08-24
3760,1095,APAC,home,online,113.63,5,0.244,none,2024-03-12
3761,2073,AMER,toys,online,42.12,4,0.116,none,2024-09-18
3762,1900,APAC,grocery,retail,60.51,3,0.128,bundle,2024-07-06
3763,2166,AMER,electronics,mobile,67.19,4,0.078,none,2024-04-21
3764,1950,LATAM,sports,retail,64.47,4,0.143,bundle,2024-06-14
3765,2338,AMER,grocery,retail,33.18,5,0.123,none,2024-10-22
3766,1977,APAC,home,online,50.49,2,0.176,none,2024-01-06
3767,1166,AMER,electronics,online,83.05,1,0.055,none,2024-04-20
3768,2275,LATAM,fashion,online,36.03,5,0.060,bundle,2024-01-16
3769,2433,APAC,home,retail,29.01,6,0.208,coupon,2024-04-12
3770,2248,LATAM,electronics,retail,35.33,2,0.010,none,2024-12-15
3771,1145,AMER,home,retail,51.45,3,0.204,none,2024-02-16
3772,2317,LATAM,fashion,retail,95.93,6,0.135,none,2024-01-09
3773,1216,APAC,home,online,131.40,6,0.149,none,2024-08-11
3774,2301,EMEA,grocery,retail,48.14,4,0.072,bundle,2024-03-11
3775,1201,LATAM,grocery,partner,121.63,2,0.171,bundle,2024-02-20
3776,2234,LATAM,toys,retail,88.18,1,0.158,coupon,2024-06-03
3777,2491,APAC,electronics,mobile,58.04,6,0.157,none,2024-01-05
3778,2148,EMEA,toys,retail,87.93,1,0.114,coupon,2024-09-12
3779,1936,EMEA,home,partner,28.59,2,0.137,coupon,2024-07-10
3780,1448,EMEA,grocery,retail,73.44,3,0.020,none,2024-05-06
3781,1325,APAC,sports,online,30.04,1,0.097,none,2024-08-18
3782,1979,APAC,electronics,online,35.77,5,0.014,loyalty,2024-10-08
3783,1265,APAC,electronics,mobile,38.68,7,0.111,none,2024-03-17
3784,2250,AMER,electronics,retail,55.36,8,0.206,none,2024-10-03
3785,1867,AMER,grocery,retail,49.25,2,0.101,none,2024-06-03
3786,1394,LATAM,grocery,online,18.38,2,0.017,coupon,2024-04-07
3787,1764,LATAM,grocery,online,22.17,2,0.219,none,2024-05-23
3788,1129,LATAM,fashion,online,46.06,4,0.015,coupon,2024-06-20
3789,1434,EMEA,sports,online,77.21,5,0.115,coupon,2024-12-25
3790,1400,EMEA,grocery,retail,46.53,4,0.077,none,2024-05-25
3791,1751,AMER,electronics,online,50.48,7,0.038,none,2024-01-20
3792,2075,LATAM,home,partner,46.45,7,0.225,none,2024-11-16
3793,1978,AMER,electronics,partner,92.00,6,0.141,loyalty,2024-08-16
3794,2105,APAC,toys,retail,116.55,5,0.102,none,2024-07-28
3795,1391,LATAM,grocery,retail,49.57,6,0.201,none,2024-11-12
3796,1282,LATAM,toys,online,110.00,2,0.214,bundle,2024-07-17
3797,2234,LATAM,electronics,retail,91.82,8,0.147,none,2024-06-24
3798,1766,AMER,toys,online,94.62,4,0.230,coupon,2024-11-14
3799,1987,AMER,electronics,online,87.59,1,0.133,coupon,2024-06-03
3800,2068,LATAM,electronics,online,40.97,6,0.172,none,2024-03-05
3801,1255,AMER,home,retail,48.31,5,0.168,none,2024-10-12
3802,1195,AMER,fashion,retail,56.41,4,0.190,none,2024-01-27
3803,1536,LATAM,electronics,retail,92.21,2,0.198,bundle,2024-06-18
3804,2406,EMEA,grocery,online,59.63,7,0.134,none,2024-01-20
3805,1340,LATAM,fashion,online,50.99,3,0.079,loyalty,2024-08-14
3806,1913,LATAM,sports,online,52.16,7,0.104,bundle,2024-06-19
3807,1421,APAC,toys,online,56.89,2,0.138,coupon,2024-11-11
3808,2340,EMEA,grocery,mobile,97.50,1,0.117,none,2024-02-07
3809,1415,AMER,electronics,retail,66.87,5,0.016,bundle,2024-05-03
3810,2385,APAC,fashion,retail,66.17,2,0.110,bundle,2024-07-08
3811,2460,AMER,electronics,online,64.24,2,0.062,coupon,2024-09-05
3812,1702,AMER,home,online,71.52,3,0.008,none,2024-01-22
3813,1705,AMER,grocery,retail,64.06,6,0.069,bundle,2024-03-21
3814,1887,LATAM,toys,online,51.96,5,0.162,none,2024-01-05
3815,1108,EMEA,home,online,102.21,4,0.242,none,2024-07-10
3816,1020,APAC,electronics,retail,28.32,2,0.230,coupon,2024-12-20
3817,1317,EMEA,grocery,online,90.89,7,0.102,none,2024-05-04
3818,2008,APAC,fashion,retail,62.72,7,0.129,none,2024-02-09
3819,1457,EMEA,grocery,retail,25.60,8,0.132,loyalty,2024-05-11
3820,2192,APAC,fashion,retail,58.05,3,0.044,none,2024-07-07
3821,1441,LATAM,sports,retail,94.76,7,0.080,none,2024-04-28
3822,2406,EMEA,electronics,retail,19.14,1,0.150,coupon,2024-06-25
3823,1572,LATAM,grocery,mobile,103.22,4,0.017,coupon,2024-07-26
3824,1074,LATAM,grocery,online,78.09,1,0.092,none,2024-04-10
3825,2043,EMEA,electronics,online,21.78,4,0.233,none,2024-06-06
3826,1604,EMEA,fashion,retail,62.73,2,0.195,none,2024-01-20
3827,1147,EMEA,electronics,retail,38.75,5,0.065,coupon,2024-06-06
3828,1469,EMEA,fashion,retail,54.78,7,0.010,none,2024-05-21
3829,2153,APAC,grocery,online,64.86,7,0.229,none,2024-05-11
3830,1542,APAC,fashion,partner,92.52,7,0.006,none,2024-07-14
3831,1715,AMER,fashion,online,41.67,3,0.034,bundle,2024-06-14
3832,1767,AMER,grocery,mobile,46.12,2,0.113,none,2024-05-23
3833,2448,APAC,toys,online,61.06,3,0.118,none,2024-06-16
3834,2385,APAC,fashion,online,70.13,6,0.249,none,2024-06-25
3835,1857,LATAM,electronics,online,59.22,1,0.007,coupon,2024-03-10
3836,2240,LATAM,electronics,online,66.16,8,0.103,loyalty,2024-11-14
3837,2066,APAC,home,online,54.02,7,0.213,coupon,2024-06-22
3838,1687,APAC,toys,partner,48.92,3,0.158,coupon,2024-08-04
3839,2454,LATAM,grocery,retail,167.68,2,0.021,none,2024-08-09
3840,2048,LATAM,electronics,online,90.01,4,0.108,none,2024-09-10
3841,1557,LATAM,home,online,79.17,4,0.190,none,2024-03-27
3842,1600,AMER,grocery,mobile,90.90,5,0.059,none,2024-01-24
3843,1662,LATAM,electronics,mobile,47.12,1,0.154,coupon,2024-02-27
3844,1039,AMER,electronics,online,71.15,2,0.249,none,2024-11-07
3845,2353,AMER,toys,retail,27.67,7,0.057,bundle,2024-12-26
3846,1755,APAC,grocery,online,29.95,1,0.056,none,2024-01-10
3847,1488,AMER,home,online,46.74,5,0.013,bundle,2024-03-17
3848,1736,AMER,home,online,79.22,8,0.031,none,2024-09-08
3849,1280,LATAM,toys,online,36.84,4,0.032,none,2024-10-19
3850,1601,APAC,fashion,retail,46.78,5,0.204,none,2024-10-09
3851,2079,EMEA,sports,mobile,16.00,5,0.179,bundle,2024-12-04
3852,1460,LATAM,home,online,36.38,5,0.045,none,2024-04-14
3853,1571,EMEA,grocery,retail,25.59,8,0.098,none,2024-10-20
3854,1397,LATAM,electronics,mobile,29.76,3,0.065,none,2024-02-26
3855,1528,EMEA,sports,retail,53.84,6,0.207,coupon,2024-05-16
3856,1223,LATAM,electronics,retail,18.42,5,0.040,none,2024-03-16
3857,2289,APAC,grocery,mobile,127.83,5,0.228,none,2024-08-07
3858,1497,EMEA,home,online,46.97,4,0.072,coupon,2024-08-20
3859,1136,EMEA,fashion,online,31.30,6,0.165,none,2024-08-07
3860,1991,APAC,sports,online,56.53,7,0.142,coupon,2024-07-12
3861,1930,AMER,grocery,online,286.22,2,0.178,coupon,2024-02-15
3862,1828,EMEA,electronics,online,108.14,5,0.230,coupon,2024-11-05
3863,2475,AMER,home,mobile,71.57,4,0.244,coupon,2024-05-06
3864,1072,LATAM,grocery,retail,50.70,8,0.003,bundle,2024-07-24
